127.0.0.1 -- [2021-11-14 23:41:25,614]:  "GET /favicon.ico HTTP/1.1" 404 236 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:25,753]:  "GET /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:29,813]:  "GET /video.mp4 HTTP/1.1" 200 9374257 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,026]:  "GET /screenshot.png HTTP/1.1" 200 503660 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,252]:  "GET /index.html HTTP/1.1" 304 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,253]:  "GET /screenshot.png HTTP/1.1" 200 503660 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,256]:  "GET /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,263]:  "GET /index.html HTTP/1.1" 412 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,265]:  "GET /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,272]:  "GET /index.html HTTP/1.1" 206 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,276]:  "GET /index.html HTTP/1.1" 206 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,290]:  "HEAD /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,295]:  "HEAD /index.html HTTP/1.1" 304 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,298]:  "HEAD /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,301]:  "HEAD /index.html HTTP/1.1" 412 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,318]:  "GET /video.mp4 HTTP/1.1" 200 9374257 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,319]:  "HEAD /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,326]:  "HEAD /abcdefghijklmnopqrstuvwxyz/abcdef HTTP/1.1" 414 246 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,329]:  "POST /post.html HTTP/1.1" 200 204 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:41:30,332]:  "POST /post.html HTTP/1.1" 200 204 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:21,566]:  " 408 258 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:25,566]:  " 408 258 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:25,567]:  " 408 258 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,111]:  "GET /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,252]:  "GET /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,569]:  "GET /video.mp4 HTTP/1.1" 200 9374257 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,783]:  "GET /screenshot.png HTTP/1.1" 200 503660 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,958]:  "GET /index.html HTTP/1.1" 304 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,960]:  "GET /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,962]:  "GET /index.html HTTP/1.1" 412 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,966]:  "GET /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,970]:  "GET /index.html HTTP/1.1" 206 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,974]:  "GET /index.html HTTP/1.1" 206 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,975]:  "GET /screenshot.png HTTP/1.1" 200 503660 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,983]:  "HEAD /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,985]:  "HEAD /index.html HTTP/1.1" 304 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,992]:  "HEAD /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,994]:  "HEAD /index.html HTTP/1.1" 412 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:28,997]:  "HEAD /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:29,005]:  "HEAD /abcdefghijklmnopqrstuvwxyz/abcdef HTTP/1.1" 414 246 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:29,008]:  "POST /post.html HTTP/1.1" 200 204 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:29,013]:  "POST /post.html HTTP/1.1" 200 204 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:43:29,024]:  "GET /video.mp4 HTTP/1.1" 200 9374257 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:07,610]:  "GET /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:07,753]:  GET /index.html HTTP/1.1" 408 258 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:07,756]:  GET /index.html HTTP/1.1" 408 258 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:07,757]:  "GET /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,057]:  "GET /video.mp4 HTTP/1.1" 200 9374257 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,271]:  "GET /screenshot.png HTTP/1.1" 200 503660 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,441]:  "GET /screenshot.png HTTP/1.1" 200 503660 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,446]:  "GET /index.html HTTP/1.1" 304 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,451]:  "GET /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,455]:  "GET /index.html HTTP/1.1" 412 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,458]:  "GET /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,462]:  "GET /index.html HTTP/1.1" 206 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,466]:  "GET /index.html HTTP/1.1" 206 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,475]:  "HEAD /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,480]:  "HEAD /index.html HTTP/1.1" 304 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,490]:  "HEAD /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,492]:  "HEAD /index.html HTTP/1.1" 412 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,496]:  "HEAD /index.html HTTP/1.1" 200 158 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,502]:  "HEAD /abcdefghijklmnopqrstuvwxyz/abcdef HTTP/1.1" 414 246 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,506]:  "POST /post.html HTTP/1.1" 200 204 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,508]:  "POST /post.html HTTP/1.1" 200 204 "Apache/2.4.41 (Ubuntu)"

127.0.0.1 -- [2021-11-14 23:45:08,540]:  "GET /video.mp4 HTTP/1.1" 200 9374257 "Apache/2.4.41 (Ubuntu)"

